Estructura;Tiempos;ID;SetDatos;etc
native;0;31454;subset10000000;
native;0;69463;subset10000000;
native;0;39509;subset10000000;
native;0;1283;subset10000000;
native;0;54335;subset10000000;
native;0;42415;subset10000000;
native;0;70317;subset10000000;
native;0;34184;subset10000000;
native;0;9183;subset10000000;
native;0;26837;subset10000000;
native;0;46553;subset10000000;
native;0;10253;subset10000000;
native;0;44528;subset10000000;
native;0;52680;subset10000000;
native;0;36518;subset10000000;
native;0;49924;subset10000000;
native;0;37962;subset10000000;
native;0;50873;subset10000000;
native;0;53141;subset10000000;
native;0;52151;subset10000000;
native;0;99572;subset10000000;
native;0;34503;subset10000000;
native;0;18498;subset10000000;
native;0;22899;subset10000000;
native;0;97434;subset10000000;
native;0;14551;subset10000000;
native;0;48928;subset10000000;
native;0;22602;subset10000000;
native;0;93425;subset10000000;
native;0;15867;subset10000000;
native;0;10319;subset10000000;
native;0;87083;subset10000000;
native;0;47669;subset10000000;
native;0;60760;subset10000000;
native;0;38001;subset10000000;
native;0;30470;subset10000000;
native;0;59484;subset10000000;
native;0;88634;subset10000000;
native;0;15538;subset10000000;
native;0;89832;subset10000000;
native;0;20667;subset10000000;
native;0;42192;subset10000000;
native;0;81222;subset10000000;
native;0;96031;subset10000000;
native;0;36264;subset10000000;
native;0;64031;subset10000000;
native;0;93977;subset10000000;
native;0;73250;subset10000000;
native;0;56902;subset10000000;
native;0;88363;subset10000000;
native;0;89876;subset10000000;
native;0;33650;subset10000000;
native;0;52531;subset10000000;
native;0;95640;subset10000000;
native;0;96738;subset10000000;
native;0;76055;subset10000000;
native;0;79764;subset10000000;
native;0;33655;subset10000000;
native;0;32764;subset10000000;
native;0;92057;subset10000000;
native;0;96268;subset10000000;
native;0;78431;subset10000000;
native;0;28595;subset10000000;
native;0;2080;subset10000000;
native;0;24208;subset10000000;
native;0;23426;subset10000000;
native;0;47690;subset10000000;
native;0;96699;subset10000000;
native;0;96192;subset10000000;
native;0;81608;subset10000000;
native;0;76457;subset10000000;
native;0;74754;subset10000000;
native;0;98342;subset10000000;
native;0;43410;subset10000000;
native;0;58053;subset10000000;
native;0;89953;subset10000000;
native;0;80999;subset10000000;
native;0;85689;subset10000000;
native;0;96931;subset10000000;
native;0;53182;subset10000000;
native;0;65774;subset10000000;
native;0;4284;subset10000000;
native;0;13834;subset10000000;
native;0;35177;subset10000000;
native;0;81565;subset10000000;
native;0;91818;subset10000000;
native;0;43747;subset10000000;
native;0;21186;subset10000000;
native;0;57777;subset10000000;
native;0;576;subset10000000;
native;0;71353;subset10000000;
native;0;98023;subset10000000;
native;0;53179;subset10000000;
native;0;91253;subset10000000;
native;0;34895;subset10000000;
native;0;13821;subset10000000;
native;0;673;subset10000000;
native;0;54557;subset10000000;
native;0;19191;subset10000000;
native;0;72384;subset10000000;
native;0;88373;subset10000000;
native;0;51247;subset10000000;
native;0;15252;subset10000000;
native;0;45445;subset10000000;
native;0;87666;subset10000000;
native;0;41024;subset10000000;
native;0;89008;subset10000000;
native;0;41232;subset10000000;
native;0;60700;subset10000000;
native;0;61694;subset10000000;
native;0;18621;subset10000000;
native;0;1555;subset10000000;
native;0;26005;subset10000000;
native;0;80756;subset10000000;
native;0;6979;subset10000000;
native;0;51877;subset10000000;
native;1;73248;subset10000000;
native;0;47969;subset10000000;
native;0;38789;subset10000000;
native;0;43702;subset10000000;
native;0;91157;subset10000000;
native;0;27545;subset10000000;
native;0;83;subset10000000;
native;0;25127;subset10000000;
native;0;38802;subset10000000;
native;0;37781;subset10000000;
native;0;46690;subset10000000;
native;0;29063;subset10000000;
native;0;78138;subset10000000;
native;0;96015;subset10000000;
native;0;62081;subset10000000;
native;0;19988;subset10000000;
native;0;79617;subset10000000;
native;0;96322;subset10000000;
native;0;57614;subset10000000;
native;0;28404;subset10000000;
native;0;99429;subset10000000;
native;0;37929;subset10000000;
native;0;22579;subset10000000;
native;0;23155;subset10000000;
native;0;84770;subset10000000;
native;0;57908;subset10000000;
native;0;57170;subset10000000;
native;0;66243;subset10000000;
native;0;78084;subset10000000;
native;0;26909;subset10000000;
native;0;35601;subset10000000;
native;0;25096;subset10000000;
native;0;95984;subset10000000;
native;0;46621;subset10000000;
native;0;39437;subset10000000;
native;0;78623;subset10000000;
native;0;25838;subset10000000;
native;0;80605;subset10000000;
native;0;89102;subset10000000;
native;0;89345;subset10000000;
native;0;97573;subset10000000;
native;0;46243;subset10000000;
native;0;42493;subset10000000;
native;0;65389;subset10000000;
native;0;12307;subset10000000;
native;0;65308;subset10000000;
native;0;1458;subset10000000;
native;0;86595;subset10000000;
native;0;83008;subset10000000;
native;0;99225;subset10000000;
native;0;61232;subset10000000;
native;0;60935;subset10000000;
native;0;11359;subset10000000;
native;0;52709;subset10000000;
native;0;60277;subset10000000;
native;0;12290;subset10000000;
native;0;21284;subset10000000;
native;0;38253;subset10000000;
native;0;65513;subset10000000;
native;0;44971;subset10000000;
native;0;11176;subset10000000;
native;0;64648;subset10000000;
native;0;36346;subset10000000;
native;0;43659;subset10000000;
native;0;50412;subset10000000;
native;0;22243;subset10000000;
native;0;76329;subset10000000;
native;0;18159;subset10000000;
native;0;67510;subset10000000;
native;0;2514;subset10000000;
native;0;11797;subset10000000;
native;0;22508;subset10000000;
native;0;98576;subset10000000;
native;0;91589;subset10000000;
native;0;80510;subset10000000;
native;0;89695;subset10000000;
native;0;65866;subset10000000;
native;0;21259;subset10000000;
native;0;10891;subset10000000;
native;0;64506;subset10000000;
native;0;5081;subset10000000;
native;0;36635;subset10000000;
native;0;63765;subset10000000;
native;0;51690;subset10000000;
native;0;59981;subset10000000;
native;0;83771;subset10000000;
native;0;17689;subset10000000;
native;0;38644;subset10000000;
native;0;70079;subset10000000;
native;0;68128;subset10000000;
native;0;85970;subset10000000;
native;0;76796;subset10000000;
native;0;72820;subset10000000;
native;0;30312;subset10000000;
native;0;90068;subset10000000;
native;0;5323;subset10000000;
native;0;16761;subset10000000;
native;0;23069;subset10000000;
native;0;2939;subset10000000;
native;0;31127;subset10000000;
native;0;59712;subset10000000;
native;0;84650;subset10000000;
native;0;5432;subset10000000;
native;0;76866;subset10000000;
native;0;80020;subset10000000;
native;0;56632;subset10000000;
native;0;54053;subset10000000;
native;0;14137;subset10000000;
native;1;8311;subset10000000;
native;0;13989;subset10000000;
native;0;82272;subset10000000;
native;0;84206;subset10000000;
native;0;3338;subset10000000;
native;0;46828;subset10000000;
native;0;12213;subset10000000;
native;0;35987;subset10000000;
native;0;97067;subset10000000;
native;0;92986;subset10000000;
native;0;35210;subset10000000;
native;0;95449;subset10000000;
native;0;78594;subset10000000;
native;0;38751;subset10000000;
native;0;69567;subset10000000;
native;0;68844;subset10000000;
native;0;90123;subset10000000;
native;0;87871;subset10000000;
native;0;47568;subset10000000;
native;0;61629;subset10000000;
native;0;77392;subset10000000;
native;0;31894;subset10000000;
native;0;92399;subset10000000;
native;0;38895;subset10000000;
native;0;78324;subset10000000;
native;0;16275;subset10000000;
native;0;76306;subset10000000;
native;0;17160;subset10000000;
native;0;77873;subset10000000;
native;0;64779;subset10000000;
native;0;17520;subset10000000;
native;0;77645;subset10000000;
native;0;18438;subset10000000;
native;0;46063;subset10000000;
native;0;9765;subset10000000;
native;0;710;subset10000000;
native;0;53135;subset10000000;
native;0;13509;subset10000000;
native;0;31559;subset10000000;
native;0;9574;subset10000000;
native;0;59248;subset10000000;
native;0;24940;subset10000000;
native;0;59930;subset10000000;
native;0;39640;subset10000000;
native;0;65896;subset10000000;
native;0;84484;subset10000000;
native;0;88465;subset10000000;
native;0;52552;subset10000000;
native;0;88906;subset10000000;
native;0;10734;subset10000000;
native;0;95115;subset10000000;
native;0;72377;subset10000000;
native;0;67778;subset10000000;
native;0;54981;subset10000000;
native;0;45176;subset10000000;
native;0;11242;subset10000000;
native;0;22223;subset10000000;
native;0;33105;subset10000000;
native;0;2899;subset10000000;
native;0;81884;subset10000000;
native;0;36580;subset10000000;
native;0;56535;subset10000000;
native;0;97658;subset10000000;
native;0;90399;subset10000000;
native;0;42599;subset10000000;
native;0;91481;subset10000000;
native;0;36027;subset10000000;
native;0;66976;subset10000000;
native;1;11303;subset10000000;
native;0;12272;subset10000000;
native;0;64622;subset10000000;
native;0;71615;subset10000000;
native;0;30942;subset10000000;
native;0;86937;subset10000000;
native;0;2196;subset10000000;
native;0;86686;subset10000000;
native;0;67907;subset10000000;
native;0;48154;subset10000000;
native;0;8652;subset10000000;
native;0;21997;subset10000000;
native;0;96613;subset10000000;
native;0;45026;subset10000000;
native;0;89211;subset10000000;
native;0;25745;subset10000000;
native;0;93554;subset10000000;
native;1;7332;subset10000000;
native;0;79260;subset10000000;
native;0;82225;subset10000000;
native;0;46665;subset10000000;
native;0;77260;subset10000000;
native;0;5978;subset10000000;
native;0;73620;subset10000000;
native;0;59976;subset10000000;
native;0;31450;subset10000000;
native;0;10793;subset10000000;
native;0;90430;subset10000000;
native;0;89521;subset10000000;
native;1;2079;subset10000000;
native;0;1640;subset10000000;
native;0;21299;subset10000000;
native;0;54935;subset10000000;
native;0;71525;subset10000000;
native;0;86666;subset10000000;
native;0;24475;subset10000000;
native;0;73722;subset10000000;
native;0;94195;subset10000000;
native;0;90768;subset10000000;
native;0;66006;subset10000000;
native;0;77735;subset10000000;
native;0;61215;subset10000000;
native;0;63678;subset10000000;
native;0;96982;subset10000000;
native;0;89176;subset10000000;
native;0;51362;subset10000000;
native;0;1909;subset10000000;
native;0;7113;subset10000000;
native;0;16816;subset10000000;
native;0;26201;subset10000000;
native;0;74304;subset10000000;
native;0;92445;subset10000000;
native;0;36987;subset10000000;
native;0;87025;subset10000000;
native;0;41645;subset10000000;
native;0;43428;subset10000000;
native;0;62796;subset10000000;
native;0;40323;subset10000000;
native;0;91505;subset10000000;
native;0;21842;subset10000000;
native;0;54712;subset10000000;
native;0;87100;subset10000000;
native;0;51479;subset10000000;
native;0;93005;subset10000000;
native;0;36160;subset10000000;
native;0;21783;subset10000000;
native;0;64649;subset10000000;
native;0;76691;subset10000000;
native;0;40389;subset10000000;
native;0;85895;subset10000000;
native;0;95666;subset10000000;
native;0;33811;subset10000000;
native;0;85751;subset10000000;
native;0;90829;subset10000000;
native;0;50688;subset10000000;
native;0;33622;subset10000000;
native;0;64979;subset10000000;
native;0;76674;subset10000000;
native;0;82448;subset10000000;
native;0;57163;subset10000000;
native;0;28126;subset10000000;
native;0;88050;subset10000000;
native;0;43349;subset10000000;
native;0;83516;subset10000000;
native;0;28823;subset10000000;
native;0;27574;subset10000000;
native;0;16635;subset10000000;
native;0;68106;subset10000000;
native;0;98689;subset10000000;
native;0;4228;subset10000000;
native;1;86518;subset10000000;
native;0;3913;subset10000000;
native;0;97590;subset10000000;
native;0;93983;subset10000000;
native;0;23753;subset10000000;
native;0;96012;subset10000000;
native;0;90314;subset10000000;
native;0;22956;subset10000000;
native;0;91202;subset10000000;
native;0;68246;subset10000000;
native;0;20949;subset10000000;
native;0;42938;subset10000000;
native;0;18533;subset10000000;
native;0;92440;subset10000000;
native;0;83424;subset10000000;
native;0;54458;subset10000000;
native;0;84400;subset10000000;
native;0;4640;subset10000000;
native;0;44877;subset10000000;
native;0;93330;subset10000000;
native;0;11420;subset10000000;
native;0;80523;subset10000000;
native;0;63471;subset10000000;
native;0;36004;subset10000000;
native;0;71576;subset10000000;
native;0;77496;subset10000000;
native;0;60640;subset10000000;
native;0;36599;subset10000000;
native;0;82744;subset10000000;
native;0;81761;subset10000000;
native;0;35801;subset10000000;
native;0;29275;subset10000000;
native;0;58413;subset10000000;
native;0;23614;subset10000000;
native;0;61484;subset10000000;
native;0;10535;subset10000000;
native;0;33471;subset10000000;
native;0;38906;subset10000000;
native;0;86668;subset10000000;
native;0;59494;subset10000000;
native;0;38616;subset10000000;
native;0;88991;subset10000000;
native;0;63084;subset10000000;
native;0;77045;subset10000000;
native;0;83226;subset10000000;
native;0;89350;subset10000000;
native;0;91693;subset10000000;
native;0;20300;subset10000000;
native;0;16804;subset10000000;
native;0;92015;subset10000000;
native;0;89635;subset10000000;
native;0;6001;subset10000000;
native;0;33277;subset10000000;
native;0;14452;subset10000000;
native;0;98630;subset10000000;
native;1;51330;subset10000000;
native;0;19172;subset10000000;
native;0;62410;subset10000000;
native;0;19906;subset10000000;
native;0;59434;subset10000000;
native;0;94873;subset10000000;
native;0;92009;subset10000000;
native;0;11445;subset10000000;
native;0;52254;subset10000000;
native;0;66804;subset10000000;
native;0;84938;subset10000000;
native;0;79138;subset10000000;
compressed;0;56513;subset10000000;
compressed;0;94662;subset10000000;
compressed;0;75959;subset10000000;
compressed;0;18815;subset10000000;
compressed;0;41127;subset10000000;
compressed;0;15257;subset10000000;
compressed;0;84437;subset10000000;
compressed;108;3914;subset10000000;
