Estructura;Tiempos;ID;SetDatos
compressedDense;0;3168311;subset10000000;
compressedDense;0;3355224;subset10000000;
compressedDense;0;9127177;subset10000000;
compressedDense;0;5761125;subset10000000;
compressedDense;0;4049268;subset10000000;
compressedDense;0;4330857;subset10000000;
compressedDense;0;3833239;subset10000000;
compressedDense;0;9486303;subset10000000;
compressedDense;0;1476030;subset10000000;
compressedDense;0;9552720;subset10000000;
compressedDense;0;4344914;subset10000000;
compressedDense;0;3888405;subset10000000;
compressedDense;0;6707716;subset10000000;
compressedDense;0;3335288;subset10000000;
compressedDense;0;911332;subset10000000;
compressedDense;0;6124945;subset10000000;
compressedDense;0;5827638;subset10000000;
compressedDense;0;6273828;subset10000000;
compressedDense;0;7622009;subset10000000;
compressedDense;0;802051;subset10000000;
compressedDense;0;3903221;subset10000000;
compressedDense;0;1195337;subset10000000;
compressedDense;0;3660966;subset10000000;
compressedDense;0;5603387;subset10000000;
compressedDense;0;9651267;subset10000000;
compressedDense;0;3638656;subset10000000;
compressedDense;0;9284016;subset10000000;
compressedDense;0;9353477;subset10000000;
compressedDense;0;6207424;subset10000000;
compressedDense;0;7269074;subset10000000;
compressedDense;0;2656356;subset10000000;
compressedDense;0;7215393;subset10000000;
compressedDense;0;6354525;subset10000000;
compressedDense;0;129947;subset10000000;
compressedDense;0;7932433;subset10000000;
compressedDense;0;3451753;subset10000000;
compressedDense;0;9626180;subset10000000;
compressedDense;0;2506614;subset10000000;
compressedDense;0;1392094;subset10000000;
compressedDense;0;4810867;subset10000000;
compressedDense;0;1011002;subset10000000;
compressedDense;0;8609570;subset10000000;
compressedDense;0;1719523;subset10000000;
compressedDense;0;4040300;subset10000000;
compressedDense;0;374776;subset10000000;
compressedDense;0;8120575;subset10000000;
compressedDense;0;8026296;subset10000000;
compressedDense;0;4574622;subset10000000;
compressedDense;0;6101918;subset10000000;
compressedDense;0;5300490;subset10000000;
compressedDense;0;4106533;subset10000000;
compressedDense;0;7858344;subset10000000;
compressedDense;0;1473749;subset10000000;
compressedDense;0;2109683;subset10000000;
compressedDense;0;153708;subset10000000;
compressedDense;0;6469022;subset10000000;
compressedDense;0;5581994;subset10000000;
compressedDense;0;9602161;subset10000000;
compressedDense;0;555957;subset10000000;
compressedDense;0;2474110;subset10000000;
compressedDense;0;1911119;subset10000000;
compressedDense;0;7728877;subset10000000;
compressedDense;0;6353494;subset10000000;
compressedDense;0;5117126;subset10000000;
compressedDense;0;2460386;subset10000000;
compressedDense;0;5001120;subset10000000;
compressedDense;0;2203957;subset10000000;
compressedDense;0;8595834;subset10000000;
compressedDense;0;1090577;subset10000000;
compressedDense;0;4945801;subset10000000;
compressedDense;0;9692423;subset10000000;
compressedDense;0;1767222;subset10000000;
compressedDense;0;5452157;subset10000000;
compressedDense;0;2853679;subset10000000;
compressedDense;0;5924402;subset10000000;
compressedDense;0;3182645;subset10000000;
compressedDense;0;7983523;subset10000000;
compressedDense;0;9008473;subset10000000;
compressedDense;0;9959775;subset10000000;
compressedDense;0;8386115;subset10000000;
compressedDense;0;1416618;subset10000000;
compressedDense;0;7589741;subset10000000;
compressedDense;0;1194627;subset10000000;
compressedDense;0;8741208;subset10000000;
compressedDense;0;8012221;subset10000000;
compressedDense;0;898485;subset10000000;
compressedDense;0;4821034;subset10000000;
compressedDense;0;4591746;subset10000000;
compressedDense;0;4251520;subset10000000;
compressedDense;0;3347050;subset10000000;
compressedDense;0;6048380;subset10000000;
compressedDense;0;1105997;subset10000000;
compressedDense;0;5014439;subset10000000;
compressedDense;0;6179064;subset10000000;
compressedDense;0;6365368;subset10000000;
compressedDense;0;2053139;subset10000000;
compressedDense;0;3930671;subset10000000;
compressedDense;0;9362850;subset10000000;
compressedDense;0;1859892;subset10000000;
compressedDense;0;5926477;subset10000000;
compressedDense;0;5033623;subset10000000;
compressedDense;0;4966453;subset10000000;
compressedDense;0;4852612;subset10000000;
compressedDense;0;6961286;subset10000000;
compressedDense;0;9209264;subset10000000;
compressedDense;0;1931001;subset10000000;
compressedDense;0;6020059;subset10000000;
compressedDense;0;2903029;subset10000000;
compressedDense;0;6316367;subset10000000;
compressedDense;0;165406;subset10000000;
compressedDense;0;9530774;subset10000000;
compressedDense;0;7010811;subset10000000;
compressedDense;0;5811031;subset10000000;
compressedDense;0;782222;subset10000000;
compressedDense;0;9120044;subset10000000;
compressedDense;0;5144550;subset10000000;
compressedDense;0;8527114;subset10000000;
compressedDense;0;5634216;subset10000000;
compressedDense;0;1687759;subset10000000;
compressedDense;0;4788062;subset10000000;
compressedDense;0;2369809;subset10000000;
compressedDense;0;9676499;subset10000000;
compressedDense;0;3124195;subset10000000;
compressedDense;0;2200972;subset10000000;
compressedDense;0;5068281;subset10000000;
compressedDense;0;6335235;subset10000000;
compressedDense;0;3475226;subset10000000;
compressedDense;0;4578432;subset10000000;
compressedDense;0;8591374;subset10000000;
compressedDense;0;6756382;subset10000000;
compressedDense;0;3208809;subset10000000;
compressedDense;0;1272379;subset10000000;
compressedDense;0;7550153;subset10000000;
compressedDense;0;6923624;subset10000000;
compressedDense;0;9550693;subset10000000;
compressedDense;0;6152306;subset10000000;
compressedDense;0;1997075;subset10000000;
compressedDense;0;3004554;subset10000000;
compressedDense;0;1627501;subset10000000;
compressedDense;0;4465735;subset10000000;
compressedDense;0;5001000;subset10000000;
compressedDense;0;8467974;subset10000000;
compressedDense;0;5987742;subset10000000;
compressedDense;0;4994882;subset10000000;
compressedDense;0;77900;subset10000000;
compressedDense;0;6924360;subset10000000;
compressedDense;0;734014;subset10000000;
compressedDense;0;1501630;subset10000000;
compressedDense;0;9975853;subset10000000;
compressedDense;0;6908730;subset10000000;
compressedDense;0;2145150;subset10000000;
compressedDense;0;3983972;subset10000000;
compressedDense;0;2682385;subset10000000;
compressedDense;0;6537759;subset10000000;
compressedDense;0;9274346;subset10000000;
compressedDense;0;8259166;subset10000000;
compressedDense;0;922539;subset10000000;
compressedDense;0;2178412;subset10000000;
compressedDense;0;5855497;subset10000000;
compressedDense;0;532851;subset10000000;
compressedDense;0;9462108;subset10000000;
compressedDense;0;2837430;subset10000000;
compressedDense;0;5112239;subset10000000;
compressedDense;0;5288813;subset10000000;
compressedDense;0;2051608;subset10000000;
compressedDense;0;3084337;subset10000000;
compressedDense;0;7832800;subset10000000;
compressedDense;0;6871413;subset10000000;
compressedDense;0;691359;subset10000000;
compressedDense;0;6164526;subset10000000;
compressedDense;0;7629699;subset10000000;
compressedDense;0;7783970;subset10000000;
compressedDense;0;8291001;subset10000000;
compressedDense;0;7579540;subset10000000;
compressedDense;0;9652277;subset10000000;
compressedDense;0;4029583;subset10000000;
compressedDense;0;7177336;subset10000000;
compressedDense;0;5812878;subset10000000;
compressedDense;0;2044748;subset10000000;
compressedDense;0;1542696;subset10000000;
compressedDense;0;2474076;subset10000000;
compressedDense;0;2469564;subset10000000;
compressedDense;0;5061111;subset10000000;
compressedDense;0;8590204;subset10000000;
compressedDense;0;9995033;subset10000000;
compressedDense;0;8787374;subset10000000;
compressedDense;0;2633980;subset10000000;
compressedDense;0;3680120;subset10000000;
compressedDense;0;5199555;subset10000000;
compressedDense;0;3272388;subset10000000;
compressedDense;0;6223791;subset10000000;
compressedDense;0;3293178;subset10000000;
compressedDense;0;824096;subset10000000;
compressedDense;0;5396319;subset10000000;
compressedDense;0;9274137;subset10000000;
compressedDense;0;5827315;subset10000000;
compressedDense;0;9880039;subset10000000;
compressedDense;0;5904963;subset10000000;
compressedDense;0;8411044;subset10000000;
compressedDense;0;1097622;subset10000000;
compressedDense;0;4909156;subset10000000;
compressedDense;0;8800640;subset10000000;
compressedDense;0;2103947;subset10000000;
compressedDense;0;5852288;subset10000000;
compressedDense;0;5094935;subset10000000;
compressedDense;0;3729175;subset10000000;
compressedDense;0;3403545;subset10000000;
compressedDense;0;3393801;subset10000000;
compressedDense;0;1020441;subset10000000;
compressedDense;0;809235;subset10000000;
compressedDense;0;7740629;subset10000000;
compressedDense;0;2826296;subset10000000;
compressedDense;0;5677026;subset10000000;
compressedDense;0;9453117;subset10000000;
compressedDense;0;8017452;subset10000000;
compressedDense;0;1466018;subset10000000;
compressedDense;0;3825738;subset10000000;
compressedDense;0;3269760;subset10000000;
compressedDense;0;9449408;subset10000000;
compressedDense;0;7116785;subset10000000;
compressedDense;0;2343568;subset10000000;
compressedDense;0;171820;subset10000000;
compressedDense;0;7887509;subset10000000;
compressedDense;0;5414458;subset10000000;
compressedDense;0;992898;subset10000000;
compressedDense;0;9323432;subset10000000;
compressedDense;0;208706;subset10000000;
compressedDense;0;8206832;subset10000000;
compressedDense;0;2062832;subset10000000;
compressedDense;0;894854;subset10000000;
compressedDense;0;793109;subset10000000;
compressedDense;0;6098605;subset10000000;
compressedDense;0;4988708;subset10000000;
compressedDense;0;4916289;subset10000000;
compressedDense;0;2635801;subset10000000;
compressedDense;0;8425196;subset10000000;
compressedDense;0;1624523;subset10000000;
compressedDense;0;2000101;subset10000000;
compressedDense;0;2163644;subset10000000;
compressedDense;0;2686531;subset10000000;
compressedDense;0;2483556;subset10000000;
compressedDense;0;9226299;subset10000000;
compressedDense;0;7976119;subset10000000;
compressedDense;0;5251005;subset10000000;
compressedDense;0;4751967;subset10000000;
compressedDense;0;9210556;subset10000000;
compressedDense;0;8878508;subset10000000;
compressedDense;0;4186207;subset10000000;
compressedDense;0;6440882;subset10000000;
compressedDense;0;705068;subset10000000;
compressedDense;0;5992314;subset10000000;
compressedDense;0;5846173;subset10000000;
compressedDense;0;4742952;subset10000000;
compressedDense;0;999858;subset10000000;
compressedDense;0;6470006;subset10000000;
compressedDense;0;4324870;subset10000000;
compressedDense;0;5744354;subset10000000;
compressedDense;0;9585781;subset10000000;
compressedDense;0;1923841;subset10000000;
compressedDense;0;4181108;subset10000000;
compressedDense;0;7231973;subset10000000;
compressedDense;0;69973;subset10000000;
compressedDense;0;6216973;subset10000000;
compressedDense;0;4099214;subset10000000;
compressedDense;0;8012921;subset10000000;
compressedDense;0;3960651;subset10000000;
compressedDense;0;7841137;subset10000000;
compressedDense;0;810724;subset10000000;
compressedDense;0;6450613;subset10000000;
compressedDense;0;6670681;subset10000000;
compressedDense;0;9474756;subset10000000;
compressedDense;0;8383549;subset10000000;
compressedDense;0;9996263;subset10000000;
compressedDense;0;903682;subset10000000;
compressedDense;0;9859850;subset10000000;
compressedDense;0;6383666;subset10000000;
compressedDense;0;1797880;subset10000000;
compressedDense;0;9085035;subset10000000;
compressedDense;0;4326087;subset10000000;
compressedDense;0;2560551;subset10000000;
compressedDense;0;5902287;subset10000000;
compressedDense;0;7774615;subset10000000;
compressedDense;0;9822526;subset10000000;
compressedDense;0;5336190;subset10000000;
compressedDense;0;7646566;subset10000000;
compressedDense;0;8134811;subset10000000;
compressedDense;0;1151816;subset10000000;
compressedDense;0;1350733;subset10000000;
compressedDense;0;1671527;subset10000000;
compressedDense;0;2451946;subset10000000;
compressedDense;0;7218634;subset10000000;
compressedDense;0;1033667;subset10000000;
compressedDense;0;8272039;subset10000000;
compressedDense;0;4687;subset10000000;
compressedDense;0;7937526;subset10000000;
compressedDense;0;4688788;subset10000000;
compressedDense;0;2235398;subset10000000;
compressedDense;0;9921873;subset10000000;
compressedDense;0;9242512;subset10000000;
compressedDense;0;973713;subset10000000;
compressedDense;0;1931085;subset10000000;
compressedDense;0;3605740;subset10000000;
compressedDense;0;1103056;subset10000000;
compressedDense;0;9159790;subset10000000;
compressedDense;0;6291633;subset10000000;
compressedDense;0;7421485;subset10000000;
compressedDense;0;5748360;subset10000000;
compressedDense;0;1722867;subset10000000;
compressedDense;0;7816182;subset10000000;
compressedDense;0;2746360;subset10000000;
compressedDense;0;7845021;subset10000000;
compressedDense;0;6846037;subset10000000;
compressedDense;0;9251263;subset10000000;
compressedDense;0;6013596;subset10000000;
compressedDense;0;568402;subset10000000;
compressedDense;0;7257080;subset10000000;
compressedDense;0;6051454;subset10000000;
compressedDense;0;8974651;subset10000000;
compressedDense;0;5882919;subset10000000;
compressedDense;0;7509921;subset10000000;
compressedDense;0;2659680;subset10000000;
compressedDense;0;6643125;subset10000000;
compressedDense;0;8239823;subset10000000;
compressedDense;0;3859962;subset10000000;
compressedDense;0;7849969;subset10000000;
compressedDense;0;8165431;subset10000000;
compressedDense;0;7003849;subset10000000;
compressedDense;0;786582;subset10000000;
compressedDense;0;8901911;subset10000000;
compressedDense;0;3606791;subset10000000;
compressedDense;0;6589716;subset10000000;
compressedDense;0;2915419;subset10000000;
compressedDense;0;8471786;subset10000000;
compressedDense;0;6155218;subset10000000;
compressedDense;0;6738209;subset10000000;
compressedDense;0;4815570;subset10000000;
